machine_code,cycle_start_time,channel_code,min_stress,max_stress,life,damage
RTIO_MJ_15H225,1/05/2025 3:45:00,SG07,14.557333,16.892,0.621525,6.91E-08
RTIO_MJ_15H225,1/05/2025 3:45:00,SG08,7.553333,21.149333,0.703744,7.82E-08
RTIO_MJ_15H225,1/05/2025 3:45:00,SG09,15.518667,23.896,1.274203,1.42E-07
RTIO_MJ_15H225,1/05/2025 3:45:00,SG10,7.965333,35.981333,1.628826,1.81E-07
RTIO_MJ_15H225,1/05/2025 3:45:00,SG11,14.282667,35.02,1.29678,4.32E-07
RTIO_MJ_15H225,1/05/2025 3:45:00,SG12,4.944,35.569333,1.070314,3.57E-07
RTIO_MJ_15H225,1/05/2025 3:50:00,SG01,53.010667,27.604,10.159882,3.39E-06
RTIO_MJ_15H225,1/05/2025 3:50:00,SG02,13.870667,38.453333,5.294295,1.76E-06
RTIO_MJ_15H225,1/05/2025 3:50:00,SG03,25.956,17.304,2.70388,3.00E-07
RTIO_MJ_15H225,1/05/2025 3:50:00,SG04,6.317333,36.256,2.075316,2.31E-07
RTIO_MJ_15H225,1/05/2025 3:50:00,SG05,35.432,25.956,5.10159,5.67E-07
RTIO_MJ_15H225,1/05/2025 3:50:00,SG06,6.729333,29.664,1.301539,1.45E-07
RTIO_MJ_15H225,1/05/2025 3:50:00,SG07,36.393333,15.381333,2.76034,3.07E-07
RTIO_MJ_15H225,1/05/2025 3:50:00,SG08,7.828,20.325333,0.570587,6.34E-08
RTIO_MJ_15H225,1/05/2025 3:50:00,SG09,24.170667,17.853333,1.338545,1.49E-07
RTIO_MJ_15H225,1/05/2025 3:50:00,SG10,14.832,27.329333,1.360915,1.51E-07
RTIO_MJ_15H225,1/05/2025 3:50:00,SG11,29.664,35.02,2.943354,9.81E-07
RTIO_MJ_15H225,1/05/2025 3:50:00,SG12,22.934667,36.805333,1.853108,6.18E-07
RTIO_MJ_15H225,1/05/2025 3:55:00,SG01,46.144,35.157333,11.480562,3.83E-06
RTIO_MJ_15H225,1/05/2025 3:55:00,SG02,19.638667,52.461333,7.668946,2.56E-06
RTIO_MJ_15H225,1/05/2025 3:55:00,SG03,24.445333,28.565333,5.200495,5.78E-07
RTIO_MJ_15H225,1/05/2025 3:55:00,SG04,4.806667,49.852,5.483504,6.09E-07
RTIO_MJ_15H225,1/05/2025 3:55:00,SG05,27.878667,32.410667,5.809281,6.45E-07
RTIO_MJ_15H225,1/05/2025 3:55:00,SG06,1.098667,47.105333,3.471359,3.86E-07
RTIO_MJ_15H225,1/05/2025 3:55:00,SG07,29.252,23.621333,3.32554,3.70E-07
RTIO_MJ_15H225,1/05/2025 3:55:00,SG08,4.12,34.745333,1.767786,1.96E-07
RTIO_MJ_15H225,1/05/2025 3:55:00,SG09,28.016,40.925333,6.090439,6.77E-07
RTIO_MJ_15H225,1/05/2025 3:55:00,SG10,13.596,59.74,8.179374,9.09E-07
RTIO_MJ_15H225,1/05/2025 3:55:00,SG11,34.196,42.848,6.360978,2.12E-06
RTIO_MJ_15H225,1/05/2025 3:55:00,SG12,19.913333,53.285333,5.605742,1.87E-06
RTIO_MJ_15H225,1/05/2025 4:00:00,SG01,19.226667,31.037333,2.009773,6.70E-07
RTIO_MJ_15H225,1/05/2025 4:00:00,SG02,1.098667,46.006667,1.661457,5.54E-07
RTIO_MJ_15H225,1/05/2025 4:00:00,SG03,-0.274667,29.801333,0.59906,6.66E-08
RTIO_MJ_15H225,1/05/2025 4:00:00,SG04,-18.402667,49.852,0.673086,7.48E-08
RTIO_MJ_15H225,1/05/2025 4:00:00,SG05,-8.926667,27.192,0.345194,3.84E-08
RTIO_MJ_15H225,1/05/2025 4:00:00,SG06,-12.772,31.998667,0.334035,3.71E-08
RTIO_MJ_15H225,1/05/2025 4:00:00,SG07,-1.098667,15.381333,0.179216,1.99E-08
RTIO_MJ_15H225,1/05/2025 4:00:00,SG08,-6.042667,21.561333,0.154085,1.71E-08
RTIO_MJ_15H225,1/05/2025 4:00:00,SG09,10.574667,13.321333,0.233222,2.59E-08
RTIO_MJ_15H225,1/05/2025 4:00:00,SG10,0.824,26.917333,0.361411,4.02E-08
RTIO_MJ_15H225,1/05/2025 4:00:00,SG11,-7.141333,38.728,0.369104,1.23E-07
RTIO_MJ_15H225,1/05/2025 4:00:00,SG12,-12.36,45.045333,0.373244,1.24E-07
RTIO_MJ_15H225,1/05/2025 4:05:00,SG01,8.652,35.981333,1.350355,4.50E-07
RTIO_MJ_15H225,1/05/2025 4:05:00,SG02,1.098667,52.461333,1.568547,5.23E-07
RTIO_MJ_15H225,1/05/2025 4:05:00,SG03,-5.218667,52.049333,1.870831,2.08E-07
RTIO_MJ_15H225,1/05/2025 4:05:00,SG04,-22.248,67.98,1.769193,1.97E-07
RTIO_MJ_15H225,1/05/2025 4:05:00,SG05,-6.317333,42.573333,1.00755,1.12E-07
RTIO_MJ_15H225,1/05/2025 4:05:00,SG06,-7.828,49.302667,1.551729,1.72E-07
RTIO_MJ_15H225,1/05/2025 4:05:00,SG07,-0.686667,28.153333,0.509636,5.66E-08
RTIO_MJ_15H225,1/05/2025 4:05:00,SG08,-3.296,37.492,0.824734,9.16E-08
RTIO_MJ_15H225,1/05/2025 4:05:00,SG09,19.638667,25.132,0.806412,8.96E-08
RTIO_MJ_15H225,1/05/2025 4:05:00,SG10,11.810667,35.981333,1.435515,1.60E-07
RTIO_MJ_15H225,1/05/2025 4:05:00,SG11,-4.12,39.826667,0.332485,1.11E-07
RTIO_MJ_15H225,1/05/2025 4:05:00,SG12,-8.926667,50.676,0.500987,1.67E-07
RTIO_MJ_15H225,1/05/2025 4:10:00,SG01,41.2,34.470667,13.839175,4.61E-06
RTIO_MJ_15H225,1/05/2025 4:10:00,SG02,6.042667,75.533333,14.335278,4.78E-06
RTIO_MJ_15H225,1/05/2025 4:10:00,SG03,7.141333,49.714667,12.475199,1.39E-06
RTIO_MJ_15H225,1/05/2025 4:10:00,SG04,-10.849333,70.177333,15.677632,1.74E-06
RTIO_MJ_15H225,1/05/2025 4:10:00,SG05,5.218667,46.418667,6.251412,6.95E-07
RTIO_MJ_15H225,1/05/2025 4:10:00,SG06,-8.926667,63.997333,10.321468,1.15E-06
RTIO_MJ_15H225,1/05/2025 4:10:00,SG07,10.162667,30.762667,3.012539,3.35E-07
RTIO_MJ_15H225,1/05/2025 4:10:00,SG08,-4.806667,48.753333,5.011081,5.57E-07
RTIO_MJ_15H225,1/05/2025 4:10:00,SG09,6.042667,35.981333,4.692434,5.21E-07
RTIO_MJ_15H225,1/05/2025 4:10:00,SG10,-2.472,46.144,5.470796,6.08E-07
RTIO_MJ_15H225,1/05/2025 4:10:00,SG11,11.536,46.281333,5.125823,1.71E-06
RTIO_MJ_15H225,1/05/2025 4:10:00,SG12,-1.373333,60.838667,7.184994,2.39E-06
RTIO_MJ_15H225,1/05/2025 4:15:00,SG01,52.186667,50.676,27.465424,9.16E-06
RTIO_MJ_15H225,1/05/2025 4:15:00,SG02,52.461333,54.384,24.6973,8.23E-06
RTIO_MJ_15H225,1/05/2025 4:15:00,SG03,23.346667,46.418667,13.818999,1.54E-06
RTIO_MJ_15H225,1/05/2025 4:15:00,SG04,14.282667,66.744,15.687093,1.74E-06
RTIO_MJ_15H225,1/05/2025 4:15:00,SG05,31.998667,50.538667,19.504549,2.17E-06
RTIO_MJ_15H225,1/05/2025 4:15:00,SG06,28.977333,46.281333,19.259346,2.14E-06
RTIO_MJ_15H225,1/05/2025 4:15:00,SG07,31.998667,37.629333,11.291076,1.25E-06
RTIO_MJ_15H225,1/05/2025 4:15:00,SG08,24.994667,33.646667,9.437259,1.05E-06
RTIO_MJ_15H225,1/05/2025 4:15:00,SG09,24.582667,22.797333,4.415522,4.91E-07
RTIO_MJ_15H225,1/05/2025 4:15:00,SG10,18.128,33.646667,9.806942,1.09E-06
RTIO_MJ_15H225,1/05/2025 4:15:00,SG11,31.174667,54.246667,10.086811,3.36E-06
RTIO_MJ_15H225,1/05/2025 4:15:00,SG12,32.410667,50.676,9.410549,3.14E-06
RTIO_MJ_15H225,1/05/2025 4:20:00,SG01,35.569333,53.422667,20.17278,6.72E-06
RTIO_MJ_15H225,1/05/2025 4:20:00,SG02,30.213333,51.774667,13.72305,4.57E-06
RTIO_MJ_15H225,1/05/2025 4:20:00,SG03,14.282667,44.908,7.770112,8.63E-07
RTIO_MJ_15H225,1/05/2025 4:20:00,SG04,-6.042667,59.190667,6.759575,7.51E-07
RTIO_MJ_15H225,1/05/2025 4:20:00,SG05,2.609333,50.950667,7.849286,8.72E-07
RTIO_MJ_15H225,1/05/2025 4:20:00,SG06,12.085333,44.358667,8.236052,9.15E-07
RTIO_MJ_15H225,1/05/2025 4:20:00,SG07,7.828,35.706667,4.10446,4.56E-07
RTIO_MJ_15H225,1/05/2025 4:20:00,SG08,14.282667,35.569333,4.629401,5.14E-07
RTIO_MJ_15H225,1/05/2025 4:20:00,SG09,15.518667,28.428,2.567122,2.85E-07
RTIO_MJ_15H225,1/05/2025 4:20:00,SG10,18.128,42.024,5.447024,6.05E-07
RTIO_MJ_15H225,1/05/2025 4:20:00,SG11,17.166667,49.989333,5.797552,1.93E-06
RTIO_MJ_15H225,1/05/2025 4:20:00,SG12,-2.472,52.186667,3.781091,1.26E-06
RTIO_MJ_15H225,1/05/2025 4:25:00,SG01,24.582667,68.117333,12.702443,4.23E-06
RTIO_MJ_15H225,1/05/2025 4:25:00,SG02,19.226667,64.546667,8.184286,2.73E-06
RTIO_MJ_15H225,1/05/2025 4:25:00,SG03,3.021333,56.993333,9.343034,1.04E-06
RTIO_MJ_15H225,1/05/2025 4:25:00,SG04,-6.042667,71.001333,9.623273,1.07E-06
RTIO_MJ_15H225,1/05/2025 4:25:00,SG05,-4.806667,55.482667,8.368115,9.30E-07
RTIO_MJ_15H225,1/05/2025 4:25:00,SG06,-7.141333,57.68,5.633682,6.26E-07
RTIO_MJ_15H225,1/05/2025 4:25:00,SG07,2.197333,40.925333,4.715348,5.24E-07
RTIO_MJ_15H225,1/05/2025 4:25:00,SG08,-3.296,44.221333,2.734581,3.04E-07
RTIO_MJ_15H225,1/05/2025 4:25:00,SG09,12.497333,25.406667,2.378302,2.64E-07
RTIO_MJ_15H225,1/05/2025 4:25:00,SG10,9.064,39.414667,3.824969,4.25E-07
RTIO_MJ_15H225,1/05/2025 4:25:00,SG11,-6.729333,52.736,2.47582,8.25E-07
RTIO_MJ_15H225,1/05/2025 4:25:00,SG12,-3.570667,52.598667,2.307591,7.69E-07
RTIO_MJ_15H225,1/05/2025 4:30:00,SG01,20.462667,59.74,12.462082,4.15E-06
RTIO_MJ_15H225,1/05/2025 4:30:00,SG02,19.913333,54.384,11.437257,3.81E-06
RTIO_MJ_15H225,1/05/2025 4:30:00,SG03,2.197333,60.426667,12.883183,1.43E-06
RTIO_MJ_15H225,1/05/2025 4:30:00,SG04,-6.729333,75.121333,14.270436,1.59E-06
RTIO_MJ_15H225,1/05/2025 4:30:00,SG05,4.12,69.490667,18.609199,2.07E-06
RTIO_MJ_15H225,1/05/2025 4:30:00,SG06,18.402667,62.486667,23.733574,2.64E-06
RTIO_MJ_15H225,1/05/2025 4:30:00,SG07,6.729333,49.577333,9.154835,1.02E-06
RTIO_MJ_15H225,1/05/2025 4:30:00,SG08,17.304,43.946667,10.78686,1.20E-06
RTIO_MJ_15H225,1/05/2025 4:30:00,SG09,12.909333,39.002667,4.824814,5.36E-07
RTIO_MJ_15H225,1/05/2025 4:30:00,SG10,9.476,47.654667,6.972952,7.75E-07
RTIO_MJ_15H225,1/05/2025 4:30:00,SG11,-3.708,54.933333,3.241219,1.08E-06
RTIO_MJ_15H225,1/05/2025 4:30:00,SG12,1.922667,52.873333,3.75239,1.25E-06
RTIO_MJ_15H225,1/05/2025 4:35:00,SG01,15.518667,68.529333,18.250743,6.08E-06
RTIO_MJ_15H225,1/05/2025 4:35:00,SG02,21.836,64.958667,15.41082,5.14E-06
RTIO_MJ_15H225,1/05/2025 4:35:00,SG03,1.785333,67.568,18.970886,2.11E-06
RTIO_MJ_15H225,1/05/2025 4:35:00,SG04,-12.772,75.121333,14.689418,1.63E-06
RTIO_MJ_15H225,1/05/2025 4:35:00,SG05,-8.926667,54.658667,6.122222,6.80E-07
RTIO_MJ_15H225,1/05/2025 4:35:00,SG06,6.729333,52.736,7.021748,7.80E-07
RTIO_MJ_15H225,1/05/2025 4:35:00,SG07,-0.686667,39.826667,3.910424,4.34E-07
RTIO_MJ_15H225,1/05/2025 4:35:00,SG08,6.317333,39.002667,3.047887,3.39E-07
RTIO_MJ_15H225,1/05/2025 4:35:00,SG09,3.845333,47.38,6.317538,7.02E-07
RTIO_MJ_15H225,1/05/2025 4:35:00,SG10,-3.982667,55.894667,6.788878,7.54E-07
RTIO_MJ_15H225,1/05/2025 4:35:00,SG11,-8.24,56.856,3.351347,1.12E-06
RTIO_MJ_15H225,1/05/2025 4:35:00,SG12,8.24,55.894667,5.246533,1.75E-06
RTIO_MJ_15H225,1/05/2025 4:40:00,SG01,14.008,41.2,4.794831,1.60E-06
RTIO_MJ_15H225,1/05/2025 4:40:00,SG02,0.274667,65.782667,6.16183,2.05E-06
RTIO_MJ_15H225,1/05/2025 4:40:00,SG03,1.098667,44.496,4.381169,4.87E-07
RTIO_MJ_15H225,1/05/2025 4:40:00,SG04,-12.36,65.645333,6.983978,7.76E-07
RTIO_MJ_15H225,1/05/2025 4:40:00,SG05,-7.828,43.397333,2.012807,2.24E-07
RTIO_MJ_15H225,1/05/2025 4:40:00,SG06,-12.36,58.366667,4.395005,4.88E-07
RTIO_MJ_15H225,1/05/2025 4:40:00,SG07,-1.098667,29.252,1.023609,1.14E-07
RTIO_MJ_15H225,1/05/2025 4:40:00,SG08,-6.729333,44.633333,2.41544,2.68E-07
RTIO_MJ_15H225,1/05/2025 4:40:00,SG09,11.810667,22.385333,1.171104,1.30E-07
RTIO_MJ_15H225,1/05/2025 4:40:00,SG10,15.106667,34.882667,3.298855,3.67E-07
RTIO_MJ_15H225,1/05/2025 4:40:00,SG11,0.274667,47.38,1.818411,6.06E-07
RTIO_MJ_15H225,1/05/2025 4:40:00,SG12,-0.961333,48.753333,2.049363,6.83E-07
RTIO_MJ_15H225,1/05/2025 4:45:00,SG01,-10.849333,15.518667,0,0
RTIO_MJ_15H225,1/05/2025 4:45:00,SG02,-20.737333,27.192,0,0
RTIO_MJ_15H225,1/05/2025 4:45:00,SG03,-12.772,17.304,0,0
RTIO_MJ_15H225,1/05/2025 4:45:00,SG04,-31.998667,35.432,0,0
RTIO_MJ_15H225,1/05/2025 4:45:00,SG05,-26.368,31.998667,0,0
RTIO_MJ_15H225,1/05/2025 4:45:00,SG06,-27.878667,36.118667,0,0
RTIO_MJ_15H225,1/05/2025 4:45:00,SG07,-16.068,19.089333,0,0
RTIO_MJ_15H225,1/05/2025 4:45:00,SG08,-19.638667,25.269333,0,0
RTIO_MJ_15H225,1/05/2025 4:45:00,SG09,-11.124,16.342667,0,0
RTIO_MJ_15H225,1/05/2025 4:45:00,SG10,-20.462667,26.230667,0,0
RTIO_MJ_15H225,1/05/2025 4:45:00,SG11,-23.621333,30.9,0,0
RTIO_MJ_15H225,1/05/2025 4:45:00,SG12,-26.917333,33.784,0,0
RTIO_MJ_15H225,1/05/2025 4:50:00,SG01,30.625333,34.745333,9.456563,3.15E-06
RTIO_MJ_15H225,1/05/2025 4:50:00,SG02,16.617333,71.825333,16.080908,5.36E-06
RTIO_MJ_15H225,1/05/2025 4:50:00,SG03,9.338667,48.616,11.084452,1.23E-06
RTIO_MJ_15H225,1/05/2025 4:50:00,SG04,-8.652,72.786667,19.414075,2.16E-06
RTIO_MJ_15H225,1/05/2025 4:50:00,SG05,3.708,37.354667,4.637074,5.15E-07
RTIO_MJ_15H225,1/05/2025 4:50:00,SG06,-7.141333,61.388,8.766257,9.74E-07
RTIO_MJ_15H225,1/05/2025 4:50:00,SG07,7.141333,24.033333,2.151629,2.39E-07
RTIO_MJ_15H225,1/05/2025 4:50:00,SG08,-4.532,48.753333,4.74147,5.27E-07
RTIO_MJ_15H225,1/05/2025 4:50:00,SG09,5.768,34.470667,4.30531,4.78E-07
RTIO_MJ_15H225,1/05/2025 4:50:00,SG10,-2.472,47.242667,6.561557,7.29E-07
RTIO_MJ_15H225,1/05/2025 4:50:00,SG11,24.445333,46.281333,7.147537,2.38E-06
RTIO_MJ_15H225,1/05/2025 4:50:00,SG12,6.317333,61.250667,7.108549,2.37E-06
RTIO_MJ_15H225,1/05/2025 4:55:00,SG01,45.732,53.010667,20.146352,6.72E-06
RTIO_MJ_15H225,1/05/2025 4:55:00,SG02,52.873333,71.825333,24.069381,8.02E-06
RTIO_MJ_15H225,1/05/2025 4:55:00,SG03,8.24,53.56,20.111592,2.23E-06
RTIO_MJ_15H225,1/05/2025 4:55:00,SG04,-5.218667,77.730667,23.472876,2.61E-06
RTIO_MJ_15H225,1/05/2025 4:55:00,SG05,2.609333,43.809333,8.251171,9.17E-07
RTIO_MJ_15H225,1/05/2025 4:55:00,SG06,26.78,56.444,18.871264,2.10E-06
RTIO_MJ_15H225,1/05/2025 4:55:00,SG07,5.218667,30.762667,4.440485,4.93E-07
RTIO_MJ_15H225,1/05/2025 4:55:00,SG08,21.561333,42.710667,9.053201,1.01E-06
RTIO_MJ_15H225,1/05/2025 4:55:00,SG09,6.866667,36.393333,7.128559,7.92E-07
RTIO_MJ_15H225,1/05/2025 4:55:00,SG10,-0.137333,49.165333,9.09415,1.01E-06
RTIO_MJ_15H225,1/05/2025 4:55:00,SG11,24.033333,52.324,12.650138,4.22E-06
RTIO_MJ_15H225,1/05/2025 4:55:00,SG12,40.650667,64.958667,16.91484,5.64E-06
RTIO_MJ_15H225,1/05/2025 5:00:00,SG01,48.890667,42.024,29.963054,9.99E-06
RTIO_MJ_15H225,1/05/2025 5:00:00,SG02,31.724,56.718667,25.325077,8.44E-06
RTIO_MJ_15H225,1/05/2025 5:00:00,SG03,14.282667,47.105333,16.850415,1.87E-06
RTIO_MJ_15H225,1/05/2025 5:00:00,SG04,-4.532,69.078667,18.21864,2.02E-06
RTIO_MJ_15H225,1/05/2025 5:00:00,SG05,21.424,43.397333,14.782792,1.64E-06
RTIO_MJ_15H225,1/05/2025 5:00:00,SG06,13.596,53.422667,14.946642,1.66E-06
RTIO_MJ_15H225,1/05/2025 5:00:00,SG07,20.6,28.565333,7.421207,8.25E-07
RTIO_MJ_15H225,1/05/2025 5:00:00,SG08,14.008,41.2,7.256834,8.06E-07
RTIO_MJ_15H225,1/05/2025 5:00:00,SG09,21.561333,31.861333,6.734208,7.48E-07
RTIO_MJ_15H225,1/05/2025 5:00:00,SG10,15.518667,44.633333,8.21907,9.13E-07
RTIO_MJ_15H225,1/05/2025 5:00:00,SG11,26.230667,46.693333,8.765083,2.92E-06
RTIO_MJ_15H225,1/05/2025 5:00:00,SG12,19.501333,54.109333,11.10894,3.70E-06
RTIO_MJ_15H225,1/05/2025 5:05:00,SG01,39.414667,34.470667,3.285624,1.10E-06
RTIO_MJ_15H225,1/05/2025 5:05:00,SG02,18.128,63.448,4.383024,1.46E-06
RTIO_MJ_15H225,1/05/2025 5:05:00,SG03,13.596,46.418667,3.408215,3.79E-07
RTIO_MJ_15H225,1/05/2025 5:05:00,SG04,-8.24,69.078667,3.718089,4.13E-07
RTIO_MJ_15H225,1/05/2025 5:05:00,SG05,18.128,38.041333,2.724146,3.03E-07
RTIO_MJ_15H225,1/05/2025 5:05:00,SG06,-0.274667,56.444,2.886197,3.21E-07
RTIO_MJ_15H225,1/05/2025 5:05:00,SG07,19.501333,24.445333,1.330289,1.48E-07
RTIO_MJ_15H225,1/05/2025 5:05:00,SG08,0,43.946667,1.401208,1.56E-07
RTIO_MJ_15H225,1/05/2025 5:05:00,SG09,13.596,17.166667,0.52927,5.88E-08
RTIO_MJ_15H225,1/05/2025 5:05:00,SG10,3.021333,32.273333,0.749215,8.32E-08
RTIO_MJ_15H225,1/05/2025 5:05:00,SG11,16.892,41.337333,1.299464,4.33E-07
RTIO_MJ_15H225,1/05/2025 5:05:00,SG12,0.412,46.144,0.799609,2.67E-07
RTIO_MJ_15H225,1/05/2025 5:10:00,SG01,14.008,71.550667,15.183202,5.06E-06
RTIO_MJ_15H225,1/05/2025 5:10:00,SG02,6.042667,47.929333,7.131497,2.38E-06
RTIO_MJ_15H225,1/05/2025 5:10:00,SG03,-0.686667,63.448,17.093487,1.90E-06
RTIO_MJ_15H225,1/05/2025 5:10:00,SG04,-15.381333,67.568,9.674494,1.07E-06
RTIO_MJ_15H225,1/05/2025 5:10:00,SG05,-10.162667,61.525333,7.611212,8.46E-07
RTIO_MJ_15H225,1/05/2025 5:10:00,SG06,-8.652,39.14,2.420729,2.69E-07
RTIO_MJ_15H225,1/05/2025 5:10:00,SG07,-1.785333,46.281333,4.900008,5.44E-07
RTIO_MJ_15H225,1/05/2025 5:10:00,SG08,-6.042667,28.016,0.890007,9.89E-08
RTIO_MJ_15H225,1/05/2025 5:10:00,SG09,7.278667,45.457333,8.84504,9.83E-07
RTIO_MJ_15H225,1/05/2025 5:10:00,SG10,-3.158667,54.796,9.208162,1.02E-06
RTIO_MJ_15H225,1/05/2025 5:10:00,SG11,-9.338667,58.366667,2.895363,9.65E-07
RTIO_MJ_15H225,1/05/2025 5:10:00,SG12,-3.296,61.525333,4.547403,1.52E-06
RTIO_MJ_15H225,1/05/2025 5:15:00,SG01,18.128,62.486667,13.010402,4.34E-06
RTIO_MJ_15H225,1/05/2025 5:15:00,SG02,3.021333,54.796,9.728797,3.24E-06
RTIO_MJ_15H225,1/05/2025 5:15:00,SG03,0.686667,64.546667,18.064337,2.01E-06
RTIO_MJ_15H225,1/05/2025 5:15:00,SG04,-12.085333,81.164,24.318234,2.70E-06
RTIO_MJ_15H225,1/05/2025 5:15:00,SG05,-10.849333,55.482667,5.68255,6.31E-07
RTIO_MJ_15H225,1/05/2025 5:15:00,SG06,-8.652,53.148,5.440977,6.05E-07
RTIO_MJ_15H225,1/05/2025 5:15:00,SG07,-1.373333,38.728,3.002221,3.34E-07
RTIO_MJ_15H225,1/05/2025 5:15:00,SG08,-7.553333,41.612,2.427696,2.70E-07
RTIO_MJ_15H225,1/05/2025 5:15:00,SG09,6.866667,46.968,10.401165,1.16E-06
RTIO_MJ_15H225,1/05/2025 5:15:00,SG10,-2.06,56.718667,11.459967,1.27E-06
RTIO_MJ_15H225,1/05/2025 5:15:00,SG11,2.884,56.444,4.953402,1.65E-06
RTIO_MJ_15H225,1/05/2025 5:15:00,SG12,3.708,57.405333,5.704303,1.90E-06
RTIO_MJ_15H225,1/05/2025 5:20:00,SG01,18.952,56.032,13.882974,4.63E-06
RTIO_MJ_15H225,1/05/2025 5:20:00,SG02,12.36,50.264,9.546521,3.18E-06
RTIO_MJ_15H225,1/05/2025 5:20:00,SG03,1.785333,56.993333,18.98008,2.11E-06
RTIO_MJ_15H225,1/05/2025 5:20:00,SG04,-7.553333,73.610667,20.031123,2.23E-06
RTIO_MJ_15H225,1/05/2025 5:20:00,SG05,-8.926667,53.148,7.709134,8.57E-07
RTIO_MJ_15H225,1/05/2025 5:20:00,SG06,-10.849333,53.422667,5.226612,5.81E-07
RTIO_MJ_15H225,1/05/2025 5:20:00,SG07,-0.274667,38.728,4.579038,5.09E-07
RTIO_MJ_15H225,1/05/2025 5:20:00,SG08,-6.729333,41.2,2.699367,3.00E-07
RTIO_MJ_15H225,1/05/2025 5:20:00,SG09,5.768,43.122667,7.949686,8.83E-07
RTIO_MJ_15H225,1/05/2025 5:20:00,SG10,-2.746667,52.873333,9.041354,1.00E-06
RTIO_MJ_15H225,1/05/2025 5:20:00,SG11,-2.609333,52.324,4.88178,1.63E-06
RTIO_MJ_15H225,1/05/2025 5:20:00,SG12,-5.905333,55.208,5.085255,1.70E-06
RTIO_MJ_15H225,1/05/2025 5:25:00,SG01,37.766667,47.242667,19.347658,6.45E-06
RTIO_MJ_15H225,1/05/2025 5:25:00,SG02,52.873333,63.86,23.049885,7.68E-06
RTIO_MJ_15H225,1/05/2025 5:25:00,SG03,20.325333,56.993333,19.256467,2.14E-06
RTIO_MJ_15H225,1/05/2025 5:25:00,SG04,15.793333,69.490667,21.92165,2.44E-06
RTIO_MJ_15H225,1/05/2025 5:25:00,SG05,27.466667,51.362667,17.075969,1.90E-06
RTIO_MJ_15H225,1/05/2025 5:25:00,SG06,28.290667,53.148,19.104099,2.12E-06
RTIO_MJ_15H225,1/05/2025 5:25:00,SG07,28.565333,35.294667,8.598633,9.55E-07
RTIO_MJ_15H225,1/05/2025 5:25:00,SG08,22.248,40.101333,9.056946,1.01E-06
RTIO_MJ_15H225,1/05/2025 5:25:00,SG09,20.462667,46.144,11.016552,1.22E-06
RTIO_MJ_15H225,1/05/2025 5:25:00,SG10,12.497333,61.937333,14.516604,1.61E-06
RTIO_MJ_15H225,1/05/2025 5:25:00,SG11,22.934667,54.246667,9.949924,3.32E-06
RTIO_MJ_15H225,1/05/2025 5:25:00,SG12,36.530667,58.229333,13.021059,4.34E-06
RTIO_MJ_15H225,1/05/2025 5:30:00,SG01,50.401333,42.024,32.320389,1.08E-05
RTIO_MJ_15H225,1/05/2025 5:30:00,SG02,43.809333,49.028,20.558361,6.85E-06
RTIO_MJ_15H225,1/05/2025 5:30:00,SG03,25.681333,46.693333,14.616173,1.62E-06
RTIO_MJ_15H225,1/05/2025 5:30:00,SG04,11.261333,62.624,15.855434,1.76E-06
RTIO_MJ_15H225,1/05/2025 5:30:00,SG05,36.256,59.602667,28.572192,3.17E-06
RTIO_MJ_15H225,1/05/2025 5:30:00,SG06,18.128,65.508,23.59026,2.62E-06
RTIO_MJ_15H225,1/05/2025 5:30:00,SG07,32.685333,39.14,13.91885,1.55E-06
RTIO_MJ_15H225,1/05/2025 5:30:00,SG08,17.716,48.478667,11.594415,1.29E-06
RTIO_MJ_15H225,1/05/2025 5:30:00,SG09,24.994667,49.165333,10.33837,1.15E-06
RTIO_MJ_15H225,1/05/2025 5:30:00,SG10,14.008,64.272,17.143712,1.90E-06
RTIO_MJ_15H225,1/05/2025 5:30:00,SG11,33.097333,45.457333,10.659002,3.55E-06
RTIO_MJ_15H225,1/05/2025 5:30:00,SG12,19.501333,51.088,8.268426,2.76E-06
RTIO_MJ_15H225,1/05/2025 5:35:00,SG01,54.109333,49.577333,24.296899,8.10E-06
RTIO_MJ_15H225,1/05/2025 5:35:00,SG02,10.849333,80.065333,18.310606,6.10E-06
RTIO_MJ_15H225,1/05/2025 5:35:00,SG03,6.317333,64.958667,24.064787,2.67E-06
RTIO_MJ_15H225,1/05/2025 5:35:00,SG04,-7.828,80.34,31.353253,3.48E-06
RTIO_MJ_15H225,1/05/2025 5:35:00,SG05,12.772,53.972,12.9022,1.43E-06
RTIO_MJ_15H225,1/05/2025 5:35:00,SG06,-2.609333,65.92,15.382584,1.71E-06
RTIO_MJ_15H225,1/05/2025 5:35:00,SG07,17.578667,37.904,6.569723,7.30E-07
RTIO_MJ_15H225,1/05/2025 5:35:00,SG08,-0.686667,52.186667,8.143316,9.05E-07
RTIO_MJ_15H225,1/05/2025 5:35:00,SG09,16.205333,45.869333,13.682372,1.52E-06
RTIO_MJ_15H225,1/05/2025 5:35:00,SG10,19.226667,55.62,19.67272,2.19E-06
RTIO_MJ_15H225,1/05/2025 5:35:00,SG11,17.578667,53.010667,10.592683,3.53E-06
RTIO_MJ_15H225,1/05/2025 5:35:00,SG12,13.596,65.370667,8.998759,3.00E-06
RTIO_MJ_15H225,1/05/2025 5:40:00,SG01,24.170667,40.788,13.481862,4.49E-06
RTIO_MJ_15H225,1/05/2025 5:40:00,SG02,-2.197333,79.653333,12.778682,4.26E-06
