machine_code,cycle_start_time,cycle_end_time,cycle_time,avg_payload
RTIO_MJ_15H225,1/05/2025 13:57:11,1/05/2025 13:57:25,14,34.363167
RTIO_MJ_15H225,1/05/2025 13:57:49,1/05/2025 13:58:02,13,38.349697
RTIO_MJ_15H225,1/05/2025 13:58:26,1/05/2025 13:58:39,13,34.21999
RTIO_MJ_15H225,1/05/2025 13:58:58,1/05/2025 13:59:11,13,34.541166
RTIO_MJ_15H225,1/05/2025 13:59:53,1/05/2025 14:00:08,15,36.502182
RTIO_MJ_15H225,1/05/2025 14:01:24,1/05/2025 14:02:56,92,30.197896
RTIO_MJ_15H225,1/05/2025 14:04:45,1/05/2025 14:04:58,13,34.698492
RTIO_MJ_15H225,1/05/2025 14:06:04,1/05/2025 14:06:49,45,36.083075
RTIO_MJ_15H225,1/05/2025 14:07:11,1/05/2025 14:07:24,13,35.206769
RTIO_MJ_15H225,1/05/2025 14:07:45,1/05/2025 14:07:57,12,34.543888
RTIO_MJ_15H225,1/05/2025 14:08:22,1/05/2025 14:08:33,11,36.241697
RTIO_MJ_15H225,1/05/2025 14:08:58,1/05/2025 14:09:11,13,37.380998
RTIO_MJ_15H225,1/05/2025 14:09:31,1/05/2025 14:09:42,11,28.432778
RTIO_MJ_15H225,1/05/2025 14:55:06,1/05/2025 14:55:23,17,22.21251
RTIO_MJ_15H225,1/05/2025 14:55:33,1/05/2025 14:55:56,23,30.585131
RTIO_MJ_15H225,1/05/2025 14:58:31,1/05/2025 14:59:50,79,27.201872
RTIO_MJ_15H225,1/05/2025 15:00:13,1/05/2025 15:00:19,6,16.350701
RTIO_MJ_15H225,1/05/2025 15:00:54,1/05/2025 15:00:59,5,13.832632
RTIO_MJ_15H225,1/05/2025 15:04:20,1/05/2025 15:05:31,71,28.73902
RTIO_MJ_15H225,1/05/2025 15:05:35,1/05/2025 15:06:23,48,28.920019
RTIO_MJ_15H225,1/05/2025 15:07:53,1/05/2025 15:09:45,112,21.231955
RTIO_MJ_15H225,1/05/2025 15:11:10,1/05/2025 15:12:28,78,35.565247
RTIO_MJ_15H225,1/05/2025 15:12:46,1/05/2025 15:12:58,12,17.358283
RTIO_MJ_15H225,1/05/2025 15:13:42,1/05/2025 15:13:59,17,20.485907
RTIO_MJ_15H225,1/05/2025 15:17:15,1/05/2025 15:17:35,20,17.676715
RTIO_MJ_15H225,1/05/2025 15:17:39,1/05/2025 15:17:49,10,27.970693
RTIO_MJ_15H225,1/05/2025 15:17:54,1/05/2025 15:18:25,31,23.047936
RTIO_MJ_15H225,1/05/2025 15:18:30,1/05/2025 15:18:39,9,27.935867
RTIO_MJ_15H225,1/05/2025 15:18:44,1/05/2025 15:20:46,122,24.230754
RTIO_MJ_15H225,1/05/2025 16:25:27,1/05/2025 16:25:34,7,25.95337
RTIO_MJ_15H225,1/05/2025 16:27:33,1/05/2025 16:27:40,7,39.09052
RTIO_MJ_15H225,1/05/2025 16:27:55,1/05/2025 16:28:02,7,24.709987
RTIO_MJ_15H225,1/05/2025 16:28:16,1/05/2025 16:31:34,198,29.88534
RTIO_MJ_15H225,1/05/2025 16:33:07,1/05/2025 16:34:01,54,33.094153
RTIO_MJ_15H225,1/05/2025 16:34:19,1/05/2025 16:34:28,9,39.940403
RTIO_MJ_15H225,1/05/2025 16:34:45,1/05/2025 16:34:55,10,34.778175
RTIO_MJ_15H225,1/05/2025 16:35:10,1/05/2025 16:35:21,11,40.233907
RTIO_MJ_15H225,1/05/2025 16:35:37,1/05/2025 16:35:47,10,38.372161
RTIO_MJ_15H225,1/05/2025 16:36:06,1/05/2025 16:36:17,11,41.987178
RTIO_MJ_15H225,1/05/2025 16:36:38,1/05/2025 16:36:50,12,41.689129
RTIO_MJ_15H225,1/05/2025 16:39:21,1/05/2025 16:39:27,6,28.392494
RTIO_MJ_15H225,1/05/2025 16:39:48,1/05/2025 16:39:55,7,33.95099
RTIO_MJ_15H225,1/05/2025 16:40:22,1/05/2025 16:44:17,235,31.893687
RTIO_MJ_15H225,1/05/2025 16:46:53,1/05/2025 16:48:21,88,35.178711
RTIO_MJ_15H225,1/05/2025 16:48:41,1/05/2025 16:48:53,12,34.333011
RTIO_MJ_15H225,1/05/2025 16:49:13,1/05/2025 16:49:26,13,39.093276
RTIO_MJ_15H225,1/05/2025 16:49:51,1/05/2025 16:50:04,13,41.489897
RTIO_MJ_15H225,1/05/2025 16:50:22,1/05/2025 16:50:35,13,46.572427
RTIO_MJ_15H225,1/05/2025 16:50:51,1/05/2025 16:51:15,24,30.57313
RTIO_MJ_15H225,1/05/2025 16:51:34,1/05/2025 16:51:44,10,29.408006
RTIO_MJ_15H225,1/05/2025 16:58:02,1/05/2025 16:58:18,16,31.016691
RTIO_MJ_15H225,1/05/2025 16:59:08,1/05/2025 16:59:14,6,20.756819
RTIO_MJ_15H225,1/05/2025 17:01:12,1/05/2025 17:01:20,8,16.153702
RTIO_MJ_15H225,1/05/2025 17:02:02,1/05/2025 17:02:32,30,21.99532
RTIO_MJ_15H225,1/05/2025 17:05:35,1/05/2025 17:05:39,4,33.385482
RTIO_MJ_15H225,1/05/2025 17:07:53,1/05/2025 17:09:51,118,26.686909
RTIO_MJ_15H225,1/05/2025 17:10:08,1/05/2025 17:10:18,10,35.009296
RTIO_MJ_15H225,1/05/2025 17:10:36,1/05/2025 17:10:47,11,34.227362
RTIO_MJ_15H225,1/05/2025 17:11:02,1/05/2025 17:11:17,15,30.504572
RTIO_MJ_15H225,1/05/2025 17:11:34,1/05/2025 17:11:49,15,42.16452
RTIO_MJ_15H225,1/05/2025 17:12:07,1/05/2025 17:12:18,11,36.161365
RTIO_MJ_15H225,1/05/2025 17:12:36,1/05/2025 17:12:49,13,31.986942
RTIO_MJ_15H225,1/05/2025 17:13:13,1/05/2025 17:13:22,9,24.980429
RTIO_MJ_15H225,1/05/2025 17:14:56,1/05/2025 17:16:18,82,22.70488
RTIO_MJ_15H225,1/05/2025 17:25:20,1/05/2025 17:26:30,70,32.770886
RTIO_MJ_15H225,1/05/2025 17:26:48,1/05/2025 17:26:59,11,31.747472
RTIO_MJ_15H225,1/05/2025 17:27:15,1/05/2025 17:27:25,10,34.294132
RTIO_MJ_15H225,1/05/2025 17:27:46,1/05/2025 17:28:31,45,35.408715
RTIO_MJ_15H225,1/05/2025 17:29:03,1/05/2025 17:29:13,10,37.59185
RTIO_MJ_15H225,1/05/2025 17:29:30,1/05/2025 17:29:42,12,38.424078
RTIO_MJ_15H225,1/05/2025 17:30:03,1/05/2025 17:30:17,14,33.083009
RTIO_MJ_15H225,1/05/2025 17:30:38,1/05/2025 17:34:17,219,27.218601
RTIO_MJ_15H225,1/05/2025 17:46:00,1/05/2025 17:46:10,10,28.349714
RTIO_MJ_15H225,1/05/2025 17:46:25,1/05/2025 17:46:36,11,41.059686
RTIO_MJ_15H225,1/05/2025 17:46:55,1/05/2025 17:47:06,11,40.083838
RTIO_MJ_15H225,1/05/2025 17:47:26,1/05/2025 17:47:36,10,35.643767
RTIO_MJ_15H225,1/05/2025 17:47:53,1/05/2025 17:48:03,10,30.336497
RTIO_MJ_15H225,1/05/2025 17:48:22,1/05/2025 17:48:34,12,40.498023
RTIO_MJ_15H225,1/05/2025 17:48:55,1/05/2025 17:49:07,12,35.964188
RTIO_MJ_15H225,1/05/2025 17:54:44,1/05/2025 17:54:55,11,34.215531
RTIO_MJ_15H225,1/05/2025 17:55:26,1/05/2025 17:55:33,7,31.01549
RTIO_MJ_15H225,1/05/2025 17:55:53,1/05/2025 17:56:40,47,32.217747
RTIO_MJ_15H225,1/05/2025 17:56:46,1/05/2025 17:59:33,167,28.78882
RTIO_MJ_15H225,1/05/2025 18:03:36,1/05/2025 18:03:45,9,35.871661
RTIO_MJ_15H225,1/05/2025 18:04:44,1/05/2025 18:04:53,9,37.346107
RTIO_MJ_15H225,1/05/2025 18:05:08,1/05/2025 18:05:18,10,36.859297
RTIO_MJ_15H225,1/05/2025 18:06:28,1/05/2025 18:06:37,9,37.421056
RTIO_MJ_15H225,1/05/2025 18:06:52,1/05/2025 18:07:19,27,36.951167
RTIO_MJ_15H225,1/05/2025 18:07:36,1/05/2025 18:07:46,10,40.664123
RTIO_MJ_15H225,1/05/2025 18:08:00,1/05/2025 18:08:16,16,34.026791
RTIO_MJ_15H225,1/05/2025 18:40:26,1/05/2025 18:42:08,102,32.407348
RTIO_MJ_15H225,1/05/2025 18:42:33,1/05/2025 18:42:52,19,47.563399
RTIO_MJ_15H225,1/05/2025 18:43:19,1/05/2025 18:43:42,23,37.235494
RTIO_MJ_15H225,1/05/2025 18:44:01,1/05/2025 18:44:13,12,32.762129
RTIO_MJ_15H225,1/05/2025 18:44:49,1/05/2025 18:45:04,15,35.848722
RTIO_MJ_15H225,1/05/2025 18:45:39,1/05/2025 18:45:53,14,41.420955
RTIO_MJ_15H225,1/05/2025 18:46:18,1/05/2025 18:46:29,11,29.272919
RTIO_MJ_15H225,1/05/2025 19:10:53,1/05/2025 19:11:02,9,38.258609
RTIO_MJ_15H225,1/05/2025 19:11:17,1/05/2025 19:11:36,19,39.591563
RTIO_MJ_15H225,1/05/2025 19:11:51,1/05/2025 19:12:01,10,36.790803
RTIO_MJ_15H225,1/05/2025 19:12:52,1/05/2025 19:13:02,10,36.189001
RTIO_MJ_15H225,1/05/2025 19:13:16,1/05/2025 19:13:26,10,37.596759
RTIO_MJ_15H225,1/05/2025 19:13:44,1/05/2025 19:13:53,9,35.243992
RTIO_MJ_15H225,1/05/2025 19:14:08,1/05/2025 19:14:18,10,37.781539
RTIO_MJ_15H225,1/05/2025 19:14:31,1/05/2025 19:14:40,9,16.465374
RTIO_MJ_15H225,1/05/2025 19:15:13,1/05/2025 19:15:20,7,13.111317
RTIO_MJ_15H225,1/05/2025 19:16:40,1/05/2025 19:16:43,3,27.143453
RTIO_MJ_15H225,1/05/2025 19:17:12,1/05/2025 19:17:17,5,36.411305
RTIO_MJ_15H225,1/05/2025 19:17:32,1/05/2025 19:18:16,44,34.65314
RTIO_MJ_15H225,1/05/2025 19:20:06,1/05/2025 19:21:29,83,36.62698
RTIO_MJ_15H225,1/05/2025 19:22:26,1/05/2025 19:22:36,10,44.534886
RTIO_MJ_15H225,1/05/2025 19:22:50,1/05/2025 19:23:00,10,37.147118
RTIO_MJ_15H225,1/05/2025 19:23:14,1/05/2025 19:23:25,11,35.212324
RTIO_MJ_15H225,1/05/2025 19:23:50,1/05/2025 19:24:00,10,38.202828
RTIO_MJ_15H225,1/05/2025 19:24:12,1/05/2025 19:24:22,10,34.719101
RTIO_MJ_15H225,1/05/2025 19:32:20,1/05/2025 19:32:27,7,29.136234
RTIO_MJ_15H225,1/05/2025 19:32:48,1/05/2025 19:32:56,8,12.496693
RTIO_MJ_15H225,1/05/2025 19:38:26,1/05/2025 19:38:35,9,25.198039
RTIO_MJ_15H225,1/05/2025 19:41:58,1/05/2025 19:43:23,85,32.013939
RTIO_MJ_15H225,1/05/2025 19:43:39,1/05/2025 19:43:53,14,32.908269
RTIO_MJ_15H225,1/05/2025 19:44:12,1/05/2025 19:44:24,12,35.740789
RTIO_MJ_15H225,1/05/2025 19:44:40,1/05/2025 19:44:51,11,28.578398
RTIO_MJ_15H225,1/05/2025 19:45:25,1/05/2025 19:45:36,11,31.762824
RTIO_MJ_15H225,1/05/2025 19:46:13,1/05/2025 19:46:24,11,32.024251
RTIO_MJ_15H225,1/05/2025 19:46:41,1/05/2025 19:46:56,15,33.666463
RTIO_MJ_15H225,1/05/2025 19:47:13,1/05/2025 19:47:25,12,29.246143
RTIO_MJ_15H225,1/05/2025 19:48:11,1/05/2025 19:48:24,13,24.201185
RTIO_MJ_15H225,1/05/2025 19:49:27,1/05/2025 19:49:36,9,35.591489
RTIO_MJ_15H225,1/05/2025 19:49:52,1/05/2025 19:50:23,31,38.97121
RTIO_MJ_15H225,1/05/2025 19:50:40,1/05/2025 19:50:53,13,39.549833
RTIO_MJ_15H225,1/05/2025 19:51:11,1/05/2025 19:51:22,11,41.307291
RTIO_MJ_15H225,1/05/2025 19:52:08,1/05/2025 19:52:19,11,36.680284
RTIO_MJ_15H225,1/05/2025 19:52:39,1/05/2025 19:53:22,43,35.459394
RTIO_MJ_15H225,1/05/2025 19:53:41,1/05/2025 19:54:58,77,35.484643
RTIO_MJ_15H225,1/05/2025 19:55:38,1/05/2025 19:55:48,10,42.652159
RTIO_MJ_15H225,1/05/2025 19:56:08,1/05/2025 19:56:22,14,37.944774
RTIO_MJ_15H225,1/05/2025 19:57:00,1/05/2025 19:57:11,11,41.308251
RTIO_MJ_15H225,1/05/2025 19:57:30,1/05/2025 19:57:41,11,40.806375
RTIO_MJ_15H225,1/05/2025 19:57:57,1/05/2025 19:58:10,13,35.694981
RTIO_MJ_15H225,1/05/2025 19:58:40,1/05/2025 19:58:51,11,34.043091
RTIO_MJ_15H225,1/05/2025 20:04:02,1/05/2025 20:04:09,7,27.239932
RTIO_MJ_15H225,1/05/2025 20:05:30,1/05/2025 20:05:49,19,34.19801
RTIO_MJ_15H225,1/05/2025 20:06:06,1/05/2025 20:06:15,9,36.178664
RTIO_MJ_15H225,1/05/2025 20:06:29,1/05/2025 20:06:39,10,37.841242
RTIO_MJ_15H225,1/05/2025 20:06:55,1/05/2025 20:07:07,12,35.599619
RTIO_MJ_15H225,1/05/2025 20:07:23,1/05/2025 20:07:32,9,35.602146
RTIO_MJ_15H225,1/05/2025 20:07:51,1/05/2025 20:08:01,10,39.311984
RTIO_MJ_15H225,1/05/2025 20:08:22,1/05/2025 20:08:33,11,31.54601
RTIO_MJ_15H225,1/05/2025 20:08:49,1/05/2025 20:09:00,11,36.899107
RTIO_MJ_15H225,1/05/2025 20:09:45,1/05/2025 20:10:36,51,35.118962
RTIO_MJ_15H225,1/05/2025 20:10:51,1/05/2025 20:11:04,13,27.387586
RTIO_MJ_15H225,1/05/2025 20:11:19,1/05/2025 20:11:32,13,33.496127
RTIO_MJ_15H225,1/05/2025 20:11:50,1/05/2025 20:12:01,11,34.543578
RTIO_MJ_15H225,1/05/2025 20:12:19,1/05/2025 20:12:33,14,35.127034
RTIO_MJ_15H225,1/05/2025 20:13:09,1/05/2025 20:13:19,10,35.992609
RTIO_MJ_15H225,1/05/2025 20:13:34,1/05/2025 20:13:45,11,36.87945
RTIO_MJ_15H225,1/05/2025 20:14:04,1/05/2025 20:14:14,10,35.199571
RTIO_MJ_15H225,1/05/2025 20:14:47,1/05/2025 20:14:52,5,18.584982
RTIO_MJ_15H225,1/05/2025 20:17:44,1/05/2025 20:17:51,7,17.599335
RTIO_MJ_15H225,1/05/2025 20:28:50,1/05/2025 20:29:35,45,26.154149
RTIO_MJ_15H225,1/05/2025 20:29:51,1/05/2025 20:30:02,11,35.313788
RTIO_MJ_15H225,1/05/2025 20:30:23,1/05/2025 20:30:33,10,33.242302
RTIO_MJ_15H225,1/05/2025 20:30:55,1/05/2025 20:31:07,12,39.996405
RTIO_MJ_15H225,1/05/2025 20:31:26,1/05/2025 20:31:39,13,40.626637
RTIO_MJ_15H225,1/05/2025 20:32:01,1/05/2025 20:32:13,12,42.961951
RTIO_MJ_15H225,1/05/2025 20:32:29,1/05/2025 20:32:41,12,23.246395
RTIO_MJ_15H225,1/05/2025 20:33:51,1/05/2025 20:34:09,18,35.814422
RTIO_MJ_15H225,1/05/2025 20:34:25,1/05/2025 20:34:36,11,36.48904
RTIO_MJ_15H225,1/05/2025 20:34:53,1/05/2025 20:35:05,12,37.400724
RTIO_MJ_15H225,1/05/2025 20:35:23,1/05/2025 20:35:35,12,34.273467
RTIO_MJ_15H225,1/05/2025 20:35:49,1/05/2025 20:36:01,12,34.543859
RTIO_MJ_15H225,1/05/2025 20:36:14,1/05/2025 20:36:25,11,36.401728
RTIO_MJ_15H225,1/05/2025 20:36:38,1/05/2025 20:36:50,12,33.280365
RTIO_MJ_15H225,1/05/2025 20:37:07,1/05/2025 20:37:17,10,21.921458
RTIO_MJ_15H225,1/05/2025 20:42:37,1/05/2025 20:43:09,32,26.121858
RTIO_MJ_15H225,1/05/2025 20:43:31,1/05/2025 20:43:42,11,37.972143
RTIO_MJ_15H225,1/05/2025 20:44:38,1/05/2025 20:44:50,12,35.370529
RTIO_MJ_15H225,1/05/2025 20:45:10,1/05/2025 20:45:21,11,37.420112
RTIO_MJ_15H225,1/05/2025 20:45:47,1/05/2025 20:45:59,12,38.12767
RTIO_MJ_15H225,1/05/2025 20:46:23,1/05/2025 20:46:36,13,35.348969
RTIO_MJ_15H225,1/05/2025 20:46:55,1/05/2025 20:47:08,13,35.861021
RTIO_MJ_15H225,1/05/2025 20:47:27,1/05/2025 20:48:24,57,27.421304
RTIO_MJ_15H225,1/05/2025 20:48:41,1/05/2025 20:48:52,11,33.623139
RTIO_MJ_15H225,1/05/2025 20:49:11,1/05/2025 20:49:24,13,35.950579
RTIO_MJ_15H225,1/05/2025 20:49:43,1/05/2025 20:49:55,12,38.032937
RTIO_MJ_15H225,1/05/2025 20:50:11,1/05/2025 20:50:23,12,30.938745
RTIO_MJ_15H225,1/05/2025 20:50:38,1/05/2025 20:50:49,11,22.97273
RTIO_MJ_15H225,1/05/2025 20:51:19,1/05/2025 20:52:11,52,35.801803
RTIO_MJ_15H225,1/05/2025 20:52:26,1/05/2025 20:52:38,12,34.89626
RTIO_MJ_15H225,1/05/2025 20:52:56,1/05/2025 20:53:09,13,36.035335
RTIO_MJ_15H225,1/05/2025 20:53:29,1/05/2025 20:53:41,12,40.049548
RTIO_MJ_15H225,1/05/2025 20:54:00,1/05/2025 20:54:13,13,39.055008
RTIO_MJ_15H225,1/05/2025 20:54:29,1/05/2025 20:54:44,15,35.479145
RTIO_MJ_15H225,1/05/2025 21:07:22,1/05/2025 21:07:45,23,22.372745
RTIO_MJ_15H225,1/05/2025 21:08:32,1/05/2025 21:08:42,10,33.731588
RTIO_MJ_15H225,1/05/2025 21:09:01,1/05/2025 21:09:11,10,32.640113
RTIO_MJ_15H225,1/05/2025 21:09:26,1/05/2025 21:09:37,11,29.793632
RTIO_MJ_15H225,1/05/2025 21:09:54,1/05/2025 21:10:06,12,32.310999
RTIO_MJ_15H225,1/05/2025 21:10:28,1/05/2025 21:10:41,13,36.96144
RTIO_MJ_15H225,1/05/2025 21:11:02,1/05/2025 21:11:14,12,29.821112
RTIO_MJ_15H225,1/05/2025 21:11:31,1/05/2025 21:11:44,13,24.961328
RTIO_MJ_15H225,1/05/2025 21:12:07,1/05/2025 21:13:06,59,32.474153
RTIO_MJ_15H225,1/05/2025 21:13:24,1/05/2025 21:13:38,14,33.975191
RTIO_MJ_15H225,1/05/2025 21:13:53,1/05/2025 21:14:04,11,30.305788
RTIO_MJ_15H225,1/05/2025 21:14:22,1/05/2025 21:14:34,12,32.643999
RTIO_MJ_15H225,1/05/2025 21:14:56,1/05/2025 21:15:09,13,43.383958
RTIO_MJ_15H225,1/05/2025 21:15:30,1/05/2025 21:15:44,14,38.588707
RTIO_MJ_15H225,1/05/2025 21:16:02,1/05/2025 21:16:16,14,31.299572
RTIO_MJ_15H225,1/05/2025 21:16:32,1/05/2025 21:17:39,67,24.744566
RTIO_MJ_15H225,1/05/2025 21:17:55,1/05/2025 21:18:07,12,37.671046
RTIO_MJ_15H225,1/05/2025 21:18:26,1/05/2025 21:18:37,11,30.812969
RTIO_MJ_15H225,1/05/2025 21:18:57,1/05/2025 21:19:11,14,39.488091
RTIO_MJ_15H225,1/05/2025 21:19:31,1/05/2025 21:19:45,14,38.882088
RTIO_MJ_15H225,1/05/2025 21:20:04,1/05/2025 21:20:14,10,32.597427
RTIO_MJ_15H225,1/05/2025 21:20:30,1/05/2025 21:20:40,10,38.596121
RTIO_MJ_15H225,1/05/2025 21:20:57,1/05/2025 21:21:07,10,25.050004
RTIO_MJ_15H225,1/05/2025 21:28:21,1/05/2025 21:28:33,12,17.920684
RTIO_MJ_15H225,1/05/2025 21:30:55,1/05/2025 21:31:08,13,36.649355
RTIO_MJ_15H225,1/05/2025 21:31:26,1/05/2025 21:31:36,10,33.446234
RTIO_MJ_15H225,1/05/2025 21:31:58,1/05/2025 21:32:08,10,34.275695
RTIO_MJ_15H225,1/05/2025 21:32:31,1/05/2025 21:32:43,12,35.692865
RTIO_MJ_15H225,1/05/2025 21:33:02,1/05/2025 21:33:15,13,33.602297
RTIO_MJ_15H225,1/05/2025 21:33:36,1/05/2025 21:33:49,13,31.497357
RTIO_MJ_15H225,1/05/2025 21:34:10,1/05/2025 21:34:24,14,35.490557
RTIO_MJ_15H225,1/05/2025 21:34:44,1/05/2025 21:34:59,15,30.47509
RTIO_MJ_15H225,1/05/2025 21:35:55,1/05/2025 21:36:24,29,35.30341
RTIO_MJ_15H225,1/05/2025 21:36:44,1/05/2025 21:36:55,11,37.597224
RTIO_MJ_15H225,1/05/2025 21:37:15,1/05/2025 21:37:27,12,38.120122
RTIO_MJ_15H225,1/05/2025 21:37:46,1/05/2025 21:38:00,14,34.092804
RTIO_MJ_15H225,1/05/2025 21:38:22,1/05/2025 21:38:36,14,39.673015
RTIO_MJ_15H225,1/05/2025 21:38:56,1/05/2025 21:39:12,16,37.971845
RTIO_MJ_15H225,1/05/2025 21:39:28,1/05/2025 21:39:43,15,35.010162
RTIO_MJ_15H225,1/05/2025 22:00:37,1/05/2025 22:00:46,9,22.730022
RTIO_MJ_15H225,1/05/2025 22:01:00,1/05/2025 22:01:12,12,35.057847
RTIO_MJ_15H225,1/05/2025 22:01:30,1/05/2025 22:01:39,9,36.990466
RTIO_MJ_15H225,1/05/2025 22:01:58,1/05/2025 22:02:06,8,35.651241
RTIO_MJ_15H225,1/05/2025 22:02:22,1/05/2025 22:02:32,10,40.867541
RTIO_MJ_15H225,1/05/2025 22:02:48,1/05/2025 22:02:59,11,43.672264
RTIO_MJ_15H225,1/05/2025 22:03:15,1/05/2025 22:03:29,14,41.93225
RTIO_MJ_15H225,1/05/2025 22:04:08,1/05/2025 22:05:04,56,35.111304
RTIO_MJ_15H225,1/05/2025 22:05:22,1/05/2025 22:05:35,13,40.834579
RTIO_MJ_15H225,1/05/2025 22:05:53,1/05/2025 22:06:04,11,41.440984
RTIO_MJ_15H225,1/05/2025 22:06:20,1/05/2025 22:06:30,10,43.960654
RTIO_MJ_15H225,1/05/2025 22:06:51,1/05/2025 22:07:02,11,43.567751
RTIO_MJ_15H225,1/05/2025 22:07:20,1/05/2025 22:07:31,11,32.931616
RTIO_MJ_15H225,1/05/2025 22:08:20,1/05/2025 22:08:26,6,25.225428
RTIO_MJ_15H225,1/05/2025 22:08:40,1/05/2025 22:08:50,10,38.857343
RTIO_MJ_15H225,1/05/2025 22:09:08,1/05/2025 22:09:18,10,44.113387
RTIO_MJ_15H225,1/05/2025 22:09:36,1/05/2025 22:09:46,10,45.692378
RTIO_MJ_15H225,1/05/2025 22:10:04,1/05/2025 22:10:15,11,46.146924
RTIO_MJ_15H225,1/05/2025 22:10:32,1/05/2025 22:10:49,17,40.559536
RTIO_MJ_15H225,1/05/2025 22:11:10,1/05/2025 22:11:25,15,33.550283
RTIO_MJ_15H225,1/05/2025 22:12:38,1/05/2025 22:12:41,3,31.338108
RTIO_MJ_15H225,1/05/2025 22:12:55,1/05/2025 22:13:12,17,25.922842
RTIO_MJ_15H225,1/05/2025 22:13:44,1/05/2025 22:13:53,9,46.940147
RTIO_MJ_15H225,1/05/2025 22:14:24,1/05/2025 22:14:34,10,48.176483
RTIO_MJ_15H225,1/05/2025 22:14:54,1/05/2025 22:15:10,16,42.228868
RTIO_MJ_15H225,1/05/2025 22:15:24,1/05/2025 22:15:35,11,34.543605
RTIO_MJ_15H225,1/05/2025 22:15:55,1/05/2025 22:16:08,13,35.696057
RTIO_MJ_15H225,1/05/2025 22:16:33,1/05/2025 22:16:38,5,29.929125
RTIO_MJ_15H225,1/05/2025 22:16:52,1/05/2025 22:16:56,4,16.917263
RTIO_MJ_15H225,1/05/2025 22:17:28,1/05/2025 22:17:39,11,41.590898
RTIO_MJ_15H225,1/05/2025 22:17:56,1/05/2025 22:18:06,10,43.921186
RTIO_MJ_15H225,1/05/2025 22:18:24,1/05/2025 22:18:35,11,38.414525
RTIO_MJ_15H225,1/05/2025 22:18:55,1/05/2025 22:19:06,11,37.28021
RTIO_MJ_15H225,1/05/2025 22:19:29,1/05/2025 22:19:40,11,32.104355
RTIO_MJ_15H225,1/05/2025 22:19:57,1/05/2025 22:20:07,10,37.646876
RTIO_MJ_15H225,1/05/2025 22:20:27,1/05/2025 22:20:31,4,13.594867
RTIO_MJ_15H225,1/05/2025 22:21:07,1/05/2025 22:21:10,3,20.223146
RTIO_MJ_15H225,1/05/2025 22:21:27,1/05/2025 22:21:33,6,23.419319
RTIO_MJ_15H225,1/05/2025 22:21:49,1/05/2025 22:22:02,13,33.87702
RTIO_MJ_15H225,1/05/2025 22:22:20,1/05/2025 22:22:31,11,48.327575
RTIO_MJ_15H225,1/05/2025 22:22:51,1/05/2025 22:23:02,11,44.078806
RTIO_MJ_15H225,1/05/2025 22:23:21,1/05/2025 22:23:33,12,37.609133
RTIO_MJ_15H225,1/05/2025 22:23:58,1/05/2025 22:24:10,12,35.63119
RTIO_MJ_15H225,1/05/2025 22:24:26,1/05/2025 22:24:38,12,42.72681
RTIO_MJ_15H225,1/05/2025 22:26:45,1/05/2025 22:26:51,6,26.901703
RTIO_MJ_15H225,1/05/2025 22:27:09,1/05/2025 22:27:14,5,31.337939
RTIO_MJ_15H225,1/05/2025 22:27:34,1/05/2025 22:27:39,5,29.946811
RTIO_MJ_15H225,1/05/2025 22:27:58,1/05/2025 22:28:04,6,27.053974
RTIO_MJ_15H225,1/05/2025 22:28:20,1/05/2025 22:28:27,7,30.802955
RTIO_MJ_15H225,1/05/2025 22:34:13,1/05/2025 22:34:28,15,32.184314
RTIO_MJ_15H225,1/05/2025 22:34:46,1/05/2025 22:34:55,9,37.938999
RTIO_MJ_15H225,1/05/2025 22:35:11,1/05/2025 22:35:21,10,45.840525
RTIO_MJ_15H225,1/05/2025 22:35:37,1/05/2025 22:35:48,11,46.130925
RTIO_MJ_15H225,1/05/2025 22:36:05,1/05/2025 22:36:18,13,46.094504
RTIO_MJ_15H225,1/05/2025 22:36:36,1/05/2025 22:36:48,12,37.890034
RTIO_MJ_15H225,1/05/2025 22:37:17,1/05/2025 22:37:24,7,35.855468
RTIO_MJ_15H225,1/05/2025 22:39:09,1/05/2025 22:39:17,8,42.331642
RTIO_MJ_15H225,1/05/2025 22:39:33,1/05/2025 22:39:43,10,42.121614
RTIO_MJ_15H225,1/05/2025 22:39:58,1/05/2025 22:40:08,10,44.734356
RTIO_MJ_15H225,1/05/2025 22:40:24,1/05/2025 22:40:35,11,45.716683
RTIO_MJ_15H225,1/05/2025 22:40:53,1/05/2025 22:41:04,11,44.088326
RTIO_MJ_15H225,1/05/2025 22:41:25,1/05/2025 22:41:39,14,30.812271
RTIO_MJ_15H225,1/05/2025 22:44:23,1/05/2025 22:44:31,8,34.47409
RTIO_MJ_15H225,1/05/2025 22:45:04,1/05/2025 22:45:59,55,26.621136
RTIO_MJ_15H225,1/05/2025 22:46:15,1/05/2025 22:46:22,7,22.547022
RTIO_MJ_15H225,1/05/2025 22:46:38,1/05/2025 22:46:47,9,36.110888
RTIO_MJ_15H225,1/05/2025 22:47:05,1/05/2025 22:47:15,10,33.83012
RTIO_MJ_15H225,1/05/2025 22:47:33,1/05/2025 22:47:43,10,33.651834
RTIO_MJ_15H225,1/05/2025 22:47:56,1/05/2025 22:48:07,11,36.175696
RTIO_MJ_15H225,1/05/2025 22:48:22,1/05/2025 22:48:37,15,36.283739
RTIO_MJ_15H225,1/05/2025 23:02:43,1/05/2025 23:03:35,52,26.303951
